,Name,Distance From Root Tip (mm),RHL 1,RHL 2,RHD 1,RHD 2
0,alchemy_0005,14.901960784313726,2.3627450980392157,0.5,0.3951364859669358,0.04892349096501346
1,alchemy_0005,14.705882352941176,2.1862745098039214,1.0,0.3795655517108804,0.14657823913879278
2,alchemy_0005,14.509803921568627,2.0,1.5098039215686274,0.3731257208765859,0.2492310649750096
3,alchemy_0005,14.313725490196079,2.2254901960784315,2.0,0.3790849673202614,0.3337178008458285
4,alchemy_0005,14.117647058823529,2.264705882352941,1.5392156862745099,0.3891772395232603,0.2763360246059208
5,alchemy_0005,13.92156862745098,2.2058823529411766,2.5784313725490198,0.395040369088812,0.4603037293348712
6,alchemy_0005,13.72549019607843,2.019607843137255,2.2549019607843137,0.3548635140330642,0.4276239907727797
7,alchemy_0005,13.529411764705882,2.1470588235294117,2.3627450980392157,0.36034217608612074,0.44386774317570166
8,alchemy_0005,13.333333333333334,2.176470588235294,2.2450980392156863,0.3743752402921953,0.41926182237600923
9,alchemy_0005,13.137254901960784,2.1372549019607843,2.4019607843137254,0.35544021530180697,0.4347366397539408
10,alchemy_0005,12.941176470588236,1.9313725490196079,2.3627450980392157,0.3571703191080354,0.42031910803537104
11,alchemy_0005,12.745098039215685,1.7450980392156863,2.196078431372549,0.3113225682429835,0.3999423298731257
12,alchemy_0005,12.549019607843137,2.0,2.127450980392157,0.35784313725490197,0.3819684736639754
13,alchemy_0005,12.352941176470589,1.9411764705882353,2.0588235294117645,0.3319876970396001,0.35159554017685507
14,alchemy_0005,12.156862745098039,1.9509803921568627,2.2254901960784315,0.34832756632064593,0.39234909650134564
15,alchemy_0005,11.96078431372549,1.7843137254901962,2.1470588235294117,0.31151480199923104,0.3919646289888504
16,alchemy_0005,11.764705882352942,1.7450980392156863,2.0098039215686274,0.31247597078046907,0.3644752018454441
17,alchemy_0005,11.568627450980392,1.7745098039215685,1.9803921568627452,0.30699730872741254,0.3485198000768935
18,alchemy_0005,11.372549019607844,1.9411764705882353,2.0686274509803924,0.3557285659361784,0.35303729334871203
19,alchemy_0005,11.176470588235293,1.9607843137254901,1.7647058823529411,0.35034602076124566,0.3231449442522107
20,alchemy_0005,10.980392156862745,1.6862745098039216,1.7352941176470589,0.30594002306805074,0.3096885813148789
21,alchemy_0005,10.784313725490197,1.5588235294117647,1.8627450980392157,0.27326028450595924,0.3354479046520569
22,alchemy_0005,10.588235294117647,2.0098039215686274,1.5784313725490196,0.35399846212995,0.30017301038062283
23,alchemy_0005,10.392156862745098,1.9313725490196079,1.9215686274509804,0.33842752787389463,0.3346789696270665
24,alchemy_0005,10.196078431372548,1.803921568627451,1.9411764705882353,0.3206459054209919,0.34698193002691274
25,alchemy_0005,10.0,1.8137254901960784,1.6666666666666667,0.31766628219915416,0.30392156862745096
26,alchemy_0005,9.803921568627452,1.9803921568627452,1.7450980392156863,0.3480392156862745,0.31987697039600155
27,alchemy_0005,9.607843137254902,2.0980392156862746,1.9509803921568627,0.38456362937331795,0.343521722414456
28,alchemy_0005,9.411764705882353,2.1176470588235294,1.5490196078431373,0.35226835832372166,0.25413302575932334
29,alchemy_0005,9.215686274509803,2.2745098039215685,1.8529411764705883,0.41099577085736255,0.3042099192618224
30,alchemy_0005,9.019607843137255,1.9901960784313726,1.803921568627451,0.3167051134179162,0.3248750480584391
31,alchemy_0005,8.823529411764707,1.9705882352941178,1.8235294117647058,0.28498654363706266,0.32785467128027684
32,alchemy_0005,8.627450980392156,1.3235294117647058,1.6568627450980393,0.23231449442522106,0.3082468281430219
33,alchemy_0005,8.431372549019608,1.7058823529411764,1.7352941176470589,0.2958477508650519,0.3119953863898501
34,alchemy_0005,8.235294117647058,1.8333333333333333,1.6666666666666667,0.344482891195694,0.31122645136485966
35,alchemy_0005,8.03921568627451,2.0784313725490198,1.9313725490196079,0.3560169165705498,0.3595732410611303
36,alchemy_0005,7.8431372549019605,1.7058823529411764,1.8431372549019607,0.304882737408689,0.35294117647058826
37,alchemy_0005,7.647058823529412,2.0294117647058822,1.892156862745098,0.34342560553633217,0.3346789696270665
38,alchemy_0005,7.450980392156863,2.0294117647058822,1.8627450980392157,0.3377547097270281,0.33794694348327564
39,alchemy_0005,7.254901960784314,1.5980392156862746,1.7647058823529411,0.2904652056901192,0.30699730872741254
40,alchemy_0005,7.0588235294117645,1.8137254901960784,1.892156862745098,0.315840061514802,0.343521722414456
41,alchemy_0005,6.862745098039215,1.8137254901960784,1.9803921568627452,0.3264129181084198,0.3294886582083814
42,alchemy_0005,6.666666666666667,2.049019607843137,1.8725490196078431,0.3751441753171857,0.3242022299115725
43,alchemy_0005,6.470588235294118,1.5,1.9901960784313726,0.2618223760092272,0.3542868127643214
44,alchemy_0005,6.2745098039215685,1.5,1.8235294117647058,0.24154171472510572,0.33765859284890426
45,alchemy_0005,6.078431372549019,1.9803921568627452,2.0098039215686274,0.32747020376778163,0.3622645136485967
46,alchemy_0005,5.882352941176471,1.803921568627451,1.8431372549019607,0.30613225682429834,0.32574009996155323
47,alchemy_0005,5.686274509803922,1.6568627450980393,1.6862745098039216,0.2747020376778162,0.2982506728181469
48,alchemy_0005,5.490196078431373,1.696078431372549,1.7647058823529411,0.25961168781237987,0.3293925413302576
49,alchemy_0005,5.294117647058823,1.5686274509803921,1.6862745098039216,0.2502883506343714,0.3170895809304114
50,alchemy_0005,5.098039215686274,1.6568627450980393,1.588235294117647,0.2718185313341023,0.27854671280276816
51,alchemy_0005,4.901960784313726,1.4901960784313726,1.4411764705882353,0.26662821991541713,0.2642252979623222
52,alchemy_0005,4.705882352941177,1.4019607843137254,1.6470588235294117,0.24836601307189543,0.28412149173394846
53,alchemy_0005,4.509803921568627,1.588235294117647,1.4607843137254901,0.26595540176855054,0.2574971164936563
54,alchemy_0005,4.313725490196078,1.2941176470588236,1.5294117647058822,0.23394848135332563,0.26614763552479814
55,alchemy_0005,4.117647058823529,1.3137254901960784,1.3137254901960784,0.22712418300653595,0.2314494425221069
56,alchemy_0005,3.9215686274509802,1.2058823529411764,1.2745098039215685,0.20665128796616686,0.23529411764705882
57,alchemy_0005,3.7254901960784315,1.1274509803921569,1.1568627450980393,0.19281045751633988,0.19396386005382546
58,alchemy_0005,3.5294117647058822,1.2745098039215685,1.1176470588235294,0.20684352172241446,0.19271434063821608
59,alchemy_0005,3.3333333333333335,1.4313725490196079,1.1274509803921569,0.20597846981930026,0.18252595155709342
60,alchemy_0005,3.1372549019607843,1.0294117647058822,1.0,0.16666666666666666,0.1652249134948097
61,alchemy_0005,2.9411764705882355,1.0392156862745099,0.9019607843137255,0.15580545943867743,0.15407535563244906
62,alchemy_0005,2.7450980392156863,0.9509803921568627,0.8431372549019608,0.15580545943867743,0.15503652441368704
63,alchemy_0005,2.549019607843137,0.7745098039215687,0.8137254901960784,0.12725874663590928,0.12870049980776624
64,alchemy_0005,2.3529411764705883,0.6274509803921569,0.7843137254901961,0.10390234525182622,0.11351403306420607
65,alchemy_0005,2.156862745098039,0.6470588235294118,0.5686274509803921,0.10793925413302576,0.09640522875816994
66,alchemy_0005,1.9607843137254901,0.5588235294117647,0.5784313725490197,0.09707804690503652,0.08813917723952326
67,alchemy_0005,1.7647058823529411,0.5196078431372549,0.3431372549019608,0.07977700884275278,0.04950019223375625
68,alchemy_0005,1.5686274509803921,0.0,0.0,0.0,0.0
69,alchemy_0005,1.3725490196078431,0.0,0.0,0.0,0.0
70,alchemy_0005,1.1764705882352942,0.0,0.0,0.0,0.0
71,alchemy_0005,0.9803921568627451,0.0,0.0,0.0,0.0
72,alchemy_0005,0.7843137254901961,0.0,0.0,0.0,0.0
73,alchemy_0005,0.5882352941176471,0.0,0.0,0.0,0.0
74,alchemy_0005,0.39215686274509803,0.0,0.0,0.0,0.0
75,alchemy_0005,0.19607843137254902,0.0,0.0,0.0,0.0
0,alchemy_0004,21.372549019607842,1.5294117647058822,0.5490196078431373,0.2635524798154556,0.046424452133794696
1,alchemy_0004,21.176470588235293,1.7450980392156863,1.0490196078431373,0.2818146866589773,0.15061514801999232
2,alchemy_0004,20.980392156862745,1.392156862745098,1.6274509803921569,0.24673202614379086,0.26595540176855054
